Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,tissue
SRR17216357,RNA-Seq,300,21095328600,PRJNA788430,SAMN23970667,6587117770,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13396105,GSM5730669,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:53:00Z,1,GSM5730669,Heart,SRP350516,Heart
SRR17216358,RNA-Seq,300,20736706500,PRJNA788430,SAMN23970668,6547139119,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396106,GSM5730670,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:51:00Z,1,GSM5730670,Kidney,SRP350516,Kidney
SRR17216359,RNA-Seq,300,19854990600,PRJNA788430,SAMN23970669,6167631758,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396107,GSM5730671,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:28:00Z,1,GSM5730671,Lung,SRP350516,Lung
SRR17216360,RNA-Seq,300,17661927000,PRJNA788430,SAMN23970670,5521976439,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396108,GSM5730672,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:49:00Z,1,GSM5730672,Skin,SRP350516,Skin
SRR17216361,RNA-Seq,300,26466185400,PRJNA788430,SAMN23970671,8332504595,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13396109,GSM5730673,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:03:00Z,1,GSM5730673,Brain,SRP350516,Brain
SRR17216362,RNA-Seq,300,20064058200,PRJNA788430,SAMN23970672,6280297826,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX13396110,GSM5730674,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:25:00Z,1,GSM5730674,Heart,SRP350516,Heart
SRR17216363,RNA-Seq,300,20131613100,PRJNA788430,SAMN23970673,6275651086,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396111,GSM5730675,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:18:00Z,1,GSM5730675,Kidney,SRP350516,Kidney
SRR17216364,RNA-Seq,300,24311941800,PRJNA788430,SAMN23970674,7549839746,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX13396112,GSM5730676,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:41:00Z,1,GSM5730676,Lung,SRP350516,Lung
SRR17216365,RNA-Seq,300,18132423600,PRJNA788430,SAMN23970675,5703618927,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396113,GSM5730677,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:03:00Z,1,GSM5730677,SKin,SRP350516,SKin
SRR17216366,RNA-Seq,300,20465971500,PRJNA788430,SAMN23970676,6409313313,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13396114,GSM5730678,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:26:00Z,1,GSM5730678,Brain,SRP350516,Brain
SRR17216367,RNA-Seq,300,22553515500,PRJNA788430,SAMN23970677,7221213888,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX13396115,GSM5730679,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:52:00Z,1,GSM5730679,Heart,SRP350516,Heart
SRR17216368,RNA-Seq,300,28136672100,PRJNA788430,SAMN23970678,8820406478,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13396116,GSM5730680,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:50:00Z,1,GSM5730680,Kidney,SRP350516,Kidney
SRR17216369,RNA-Seq,300,15895372500,PRJNA788430,SAMN23970679,4933813825,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13396117,GSM5730681,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:07:00Z,1,GSM5730681,Lung,SRP350516,Lung
SRR17216370,RNA-Seq,300,15606119400,PRJNA788430,SAMN23970680,4950936793,GEO,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX13396118,GSM5730682,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:01:00Z,1,GSM5730682,Skin,SRP350516,Skin
SRR17216371,RNA-Seq,300,21160965600,PRJNA788430,SAMN23970681,6634939957,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX13396119,GSM5730683,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:15:00Z,1,GSM5730683,Brain,SRP350516,Brain
SRR17216372,RNA-Seq,300,21959265600,PRJNA788430,SAMN23970682,6905517507,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX13396120,GSM5730684,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:13:00Z,1,GSM5730684,Heart,SRP350516,Heart
SRR17216373,RNA-Seq,300,17182768200,PRJNA788430,SAMN23970683,5354786199,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13395993,GSM5730685,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:43:00Z,1,GSM5730685,Kidney,SRP350516,Kidney
SRR17216374,RNA-Seq,300,20711960100,PRJNA788430,SAMN23970684,6465248822,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13395994,GSM5730686,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:56:00Z,1,GSM5730686,Lung,SRP350516,Lung
SRR17216375,RNA-Seq,300,21868807200,PRJNA788430,SAMN23970685,6837432107,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX13395995,GSM5730687,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:15:00Z,1,GSM5730687,Skin,SRP350516,Skin
SRR17216376,RNA-Seq,300,21807422100,PRJNA788430,SAMN23970686,6836332228,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13395996,GSM5730688,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:39:00Z,1,GSM5730688,Brain,SRP350516,Brain
SRR17216377,RNA-Seq,300,19949829900,PRJNA788430,SAMN23970687,6244057279,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13395997,GSM5730689,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:01:00Z,1,GSM5730689,Heart,SRP350516,Heart
SRR17216378,RNA-Seq,300,21800163300,PRJNA788430,SAMN23970688,6801581498,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13395998,GSM5730690,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:54:00Z,1,GSM5730690,Kidney,SRP350516,Kidney
SRR17216379,RNA-Seq,300,17899881300,PRJNA788430,SAMN23970689,5586309319,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13395999,GSM5730691,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:54:00Z,1,GSM5730691,Lung,SRP350516,Lung
SRR17216380,RNA-Seq,300,24267437400,PRJNA788430,SAMN23970690,7590123351,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396000,GSM5730692,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Fukomys damarensis,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:06:00Z,1,GSM5730692,Skin,SRP350516,Skin
SRR17216381,RNA-Seq,300,17529384600,PRJNA788430,SAMN23970691,5554907541,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13396001,GSM5730693,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:25:00Z,1,GSM5730693,Brain,SRP350516,Brain
SRR17216382,RNA-Seq,300,17184693000,PRJNA788430,SAMN23970692,5577288786,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13396002,GSM5730694,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:23:00Z,1,GSM5730694,Heart,SRP350516,Heart
SRR17216383,RNA-Seq,300,21356260200,PRJNA788430,SAMN23970693,6811738761,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13396003,GSM5730695,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:40:00Z,1,GSM5730695,Kidney,SRP350516,Kidney
SRR17216384,RNA-Seq,300,17971632000,PRJNA788430,SAMN23971074,5722322676,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396004,GSM5730696,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:22:00Z,1,GSM5730696,Liver,SRP350516,Liver
SRR17216385,RNA-Seq,300,19185533700,PRJNA788430,SAMN23971076,6129467638,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396005,GSM5730697,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:52:00Z,1,GSM5730697,Lung,SRP350516,Lung
SRR17216386,RNA-Seq,300,19687125300,PRJNA788430,SAMN23971078,6327360483,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13396006,GSM5730698,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:52:00Z,1,GSM5730698,Skin,SRP350516,Skin
SRR17216387,RNA-Seq,300,19854828300,PRJNA788430,SAMN23971080,6319488383,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX13396007,GSM5730699,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:04:00Z,1,GSM5730699,Brain,SRP350516,Brain
SRR17216388,RNA-Seq,300,18926094900,PRJNA788430,SAMN23971082,6060593645,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13396008,GSM5730700,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:03:00Z,1,GSM5730700,Heart,SRP350516,Heart
SRR17216389,RNA-Seq,300,19022159700,PRJNA788430,SAMN23971085,6057052659,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX13395881,GSM5730701,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:09:00Z,1,GSM5730701,Kidney,SRP350516,Kidney
SRR17216390,RNA-Seq,300,18695114700,PRJNA788430,SAMN23971087,5954372495,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX13395882,GSM5730702,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:57:00Z,1,GSM5730702,Liver,SRP350516,Liver
SRR17216391,RNA-Seq,300,19615050300,PRJNA788430,SAMN23971089,6234511838,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX13395883,GSM5730703,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:59:00Z,1,GSM5730703,Lung,SRP350516,Lung
SRR17216392,RNA-Seq,300,17888871000,PRJNA788430,SAMN23971091,5720474932,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX13395884,GSM5730704,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:29:00Z,1,GSM5730704,Skin,SRP350516,Skin
SRR17216393,RNA-Seq,300,18487703400,PRJNA788430,SAMN23971092,5911288381,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX13395885,GSM5730705,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:59:00Z,1,GSM5730705,Brain,SRP350516,Brain
SRR17216394,RNA-Seq,300,18737479500,PRJNA788430,SAMN23971094,5975100975,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13395886,GSM5730706,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:56:00Z,1,GSM5730706,Heart,SRP350516,Heart
SRR17216395,RNA-Seq,300,18244323300,PRJNA788430,SAMN23971096,5814929740,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13395887,GSM5730707,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:47:00Z,1,GSM5730707,Kidney,SRP350516,Kidney
SRR17216396,RNA-Seq,300,21381132000,PRJNA788430,SAMN23971098,6759234488,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX13395888,GSM5730708,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:28:00Z,1,GSM5730708,Liver,SRP350516,Liver
SRR17216397,RNA-Seq,300,19176504900,PRJNA788430,SAMN23971100,6072512452,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13395889,GSM5730709,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:55:00Z,1,GSM5730709,Lung,SRP350516,Lung
SRR17216398,RNA-Seq,300,18662711400,PRJNA788430,SAMN23971102,6002247001,GEO,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13395890,GSM5730710,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Ellobius lutescens,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:57:00Z,1,GSM5730710,Skin,SRP350516,Skin
SRR17216399,RNA-Seq,300,27865457700,PRJNA788430,SAMN23971104,8813055772,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13395891,GSM5730711,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Scalopus aquaticus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:59:00Z,1,GSM5730711,Brain,SRP350516,Brain
SRR17216400,RNA-Seq,300,24101224200,PRJNA788430,SAMN23971106,7656912729,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX13395892,GSM5730712,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Scalopus aquaticus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:51:00Z,1,GSM5730712,Heart,SRP350516,Heart
SRR17216401,RNA-Seq,300,23338241700,PRJNA788430,SAMN23971108,7337052990,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX13395893,GSM5730713,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Scalopus aquaticus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:13:00Z,1,GSM5730713,Kidney,SRP350516,Kidney
SRR17216402,RNA-Seq,300,30307323000,PRJNA788430,SAMN23971110,9547459839,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX13395894,GSM5730714,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Scalopus aquaticus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:41:00Z,1,GSM5730714,Liver,SRP350516,Liver
SRR17216403,RNA-Seq,300,25369135800,PRJNA788430,SAMN23971112,7955760693,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX13395895,GSM5730715,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Scalopus aquaticus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:18:00Z,1,GSM5730715,Skin,SRP350516,Skin
SRR17216404,RNA-Seq,300,21076032300,PRJNA788430,SAMN23971114,6648923207,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX13395896,GSM5730716,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Scalopus aquaticus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:10:00Z,1,GSM5730716,Brain,SRP350516,Brain
SRR17216405,RNA-Seq,300,20454556500,PRJNA788430,SAMN23971116,6413413151,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13396121,GSM5730717,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Scalopus aquaticus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:04:00Z,1,GSM5730717,Heart,SRP350516,Heart
SRR17216406,RNA-Seq,300,19746464100,PRJNA788430,SAMN23971119,6292472213,GEO,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13396122,GSM5730718,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Scalopus aquaticus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:10:00Z,1,GSM5730718,Kidney,SRP350516,Kidney
SRR17216407,RNA-Seq,300,19730511000,PRJNA788430,SAMN23971022,6222170104,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13396123,GSM5730719,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Scalopus aquaticus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:29:00Z,1,GSM5730719,Liver,SRP350516,Liver
SRR17216408,RNA-Seq,300,24756807300,PRJNA788430,SAMN23971023,7766088967,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13396124,GSM5730720,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Scalopus aquaticus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T12:58:00Z,1,GSM5730720,Skin,SRP350516,Skin
SRR17216409,RNA-Seq,300,25205942400,PRJNA788430,SAMN23971024,7895059317,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX13396125,GSM5730721,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:07:00Z,1,GSM5730721,Brain,SRP350516,Brain
SRR17216410,RNA-Seq,300,20790410100,PRJNA788430,SAMN23971025,6521105525,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX13396126,GSM5730722,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:16:00Z,1,GSM5730722,Skin,SRP350516,Skin
SRR17216411,RNA-Seq,300,22265010300,PRJNA788430,SAMN23971026,7014855753,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX13396127,GSM5730723,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:41:00Z,1,GSM5730723,Kidney,SRP350516,Kidney
SRR17216412,RNA-Seq,300,19929071700,PRJNA788430,SAMN23971027,6217434123,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX13396128,GSM5730724,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:33:00Z,1,GSM5730724,Liver,SRP350516,Liver
SRR17216413,RNA-Seq,300,23885043600,PRJNA788430,SAMN23971028,7574488438,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13396129,GSM5730725,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:00:00Z,1,GSM5730725,Lung,SRP350516,Lung
SRR17216414,RNA-Seq,300,24230199900,PRJNA788430,SAMN23971029,7827205506,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX13396130,GSM5730726,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:03:00Z,1,GSM5730726,Skin,SRP350516,Skin
SRR17216415,RNA-Seq,300,23989014600,PRJNA788430,SAMN23971030,7570033496,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX13396131,GSM5730727,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:09:00Z,1,GSM5730727,Kidney,SRP350516,Kidney
SRR17216416,RNA-Seq,300,21528560100,PRJNA788430,SAMN23971031,6776927770,GEO,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX13396132,GSM5730728,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:18:00Z,1,GSM5730728,Liver,SRP350516,Liver
SRR17216417,RNA-Seq,300,21602855400,PRJNA788430,SAMN23971032,6843426878,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX13396133,GSM5730729,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T14:04:00Z,1,GSM5730729,Lung,SRP350516,Lung
SRR17216418,RNA-Seq,300,24449454900,PRJNA788430,SAMN23971033,7790661651,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13396134,GSM5730730,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:25:00Z,1,GSM5730730,Heart,SRP350516,Heart
SRR17216419,RNA-Seq,300,24921686400,PRJNA788430,SAMN23971036,7828965086,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX13396135,GSM5730731,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:20:00Z,1,GSM5730731,Kidney,SRP350516,Kidney
SRR17216420,RNA-Seq,300,20007296700,PRJNA788430,SAMN23971038,6333953103,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX13396136,GSM5730732,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:27:00Z,1,GSM5730732,Liver,SRP350516,Liver
SRR17216421,RNA-Seq,300,23065166400,PRJNA788430,SAMN23971040,7314611772,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX13396225,GSM5730733,NextSeq 550,PAIRED,cDNA,TRANSCRIPTOMIC,Mesocricetus auratus,ILLUMINA,2022-05-19T00:00:00Z,2021-12-13T13:10:00Z,1,GSM5730733,Lung,SRP350516,Lung
